# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=2112018396
# chain_id=2
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=testtraces_2.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,Q
-3999.38,0.853843,0.407758,3,7,0,4000.24,0.909403,0.895703
-3999.4,0.945094,0.438125,3,9,0,4001.03,0.93893,0.894555
-3998.64,1,0.525231,1,1,0,3999.4,0.937227,0.894222
-3998.29,0.511535,0.672122,2,3,0,4000.37,0.92971,0.890979
-3998.78,0.900343,0.478488,1,1,0,3998.9,0.929769,0.890347
-3999.87,0.980072,0.543077,2,3,0,3999.89,0.945002,0.892201
-3997.75,0.9645,0.677654,2,3,0,3999.73,0.934498,0.89352
-3998.5,0.640741,0.829363,3,7,0,3998.57,0.906341,0.898859
-3997.87,0.690071,0.689953,2,3,0,3998.67,0.910663,0.897889
-3997.73,0.99123,0.609012,2,3,0,3997.95,0.911117,0.899051
-3998.26,0.625896,0.768662,3,7,0,3998.97,0.929379,0.891077
-3997.46,0.965229,0.628989,2,7,0,3998.6,0.925543,0.893215
-3997.63,0.91555,0.769166,1,3,0,3997.89,0.929244,0.892191
-3998.17,0.913166,0.886411,2,3,0,3998.66,0.933293,0.890678
-3998.19,0.872627,1.01815,1,1,0,3998.8,0.931981,0.890781
-3997.33,0.333592,1.1145,1,3,0,3998.71,0.924163,0.89673
-3997.46,0.706516,0.647806,2,5,0,3998.65,0.92862,0.8927
-3997.46,0.997769,0.583955,2,3,0,3997.56,0.932401,0.893342
-3997.31,0.960343,0.740313,2,7,0,3997.58,0.924251,0.893863
-3997.31,0.0497802,0.89767,1,3,0,3998.24,0.924251,0.893863
-3997.13,0.992227,0.376315,1,3,0,3997.42,0.926798,0.89434
-3997.13,0.936193,0.473775,2,3,0,3997.52,0.927043,0.894633
-3997.49,0.906952,0.558444,3,7,0,3999.03,0.922175,0.897645
-3998,0.906954,0.635936,2,7,0,3999.05,0.930018,0.89137
-3999.27,0.721298,0.723861,2,7,0,3999.53,0.918714,0.89256
-3997.58,1,0.664511,1,1,0,3998.65,0.922321,0.893739
-3997.54,1,0.841686,1,3,0,3998.35,0.920057,0.898223
-3997.67,0.248094,1.06525,1,3,0,3998.28,0.921821,0.8937
-3997.36,0.930812,0.567309,2,3,0,3998.13,0.930744,0.893059
-3997.07,0.90954,0.663065,3,7,0,3997.54,0.92322,0.895257
-3998.02,0.629695,0.755918,1,3,0,3998.23,0.915771,0.895074
-3997.26,1,0.62532,1,1,0,3997.72,0.918492,0.895861
-3997.78,0.429727,0.790242,2,3,0,3998.35,0.92148,0.893601
-3997.14,0.720768,0.520646,2,3,0,3999.5,0.918959,0.896752
-3997.67,0.890887,0.478488,4,15,0,3999.35,0.933027,0.891858
-3997.2,0.951611,0.533737,2,7,0,3998.66,0.923345,0.896563
-3998.04,0.844101,0.637627,1,3,0,3998.73,0.920052,0.899075
-3997.09,0.789244,0.673955,2,7,0,3998.15,0.920556,0.896221
-3997.46,0.930623,0.669351,1,3,0,3997.79,0.914053,0.897431
-3998.36,0.503605,0.77993,1,1,0,3998.38,0.920718,0.899338
-3998.9,0.833653,0.561103,1,1,0,3999.28,0.920515,0.899992
-3998.28,1,0.586026,2,3,0,3998.99,0.916657,0.900087
-3998.28,0.359962,0.737843,2,3,0,3998.9,0.916657,0.900087
-3997.6,1,0.452498,3,11,0,3999.08,0.931905,0.892065
-3999.61,0.568919,0.569533,2,3,0,4000.6,0.941079,0.893853
-3997.66,1,0.442153,2,3,0,3999.31,0.93015,0.892029
-3997.32,0.980825,0.556122,4,15,0,3998.41,0.930279,0.8941
-3997.65,0.805352,0.684168,2,7,0,3998.47,0.926635,0.89669
-3997.1,0.77425,0.691798,2,3,0,3997.68,0.922133,0.89531
-3997.64,0.675136,0.6757,2,5,0,3998.36,0.934211,0.89229
-3999.32,0.709814,0.591226,2,7,0,4000.16,0.922296,0.891492
-4001.1,0.942169,0.537808,2,7,0,4003.29,0.95063,0.890794
-3997.4,0.881091,0.632916,2,7,0,4001.94,0.916832,0.898343
-3997.4,0.867008,0.695861,2,3,0,3997.86,0.914993,0.898286
-3997.35,0.885796,0.753042,2,5,0,3997.91,0.924323,0.89375
-3997.35,0.00520859,0.831765,1,1,0,3999.16,0.924323,0.89375
-3997.84,0.943327,0.348504,2,3,0,3998.07,0.92968,0.89599
-3997.17,0.989618,0.410403,1,3,0,3997.84,0.927419,0.894867
-3997.14,0.990206,0.508221,2,7,0,3997.63,0.924133,0.896076
-3997.55,0.823644,0.629349,1,1,0,3997.59,0.925598,0.896817
-3997.79,0.88696,0.649121,1,1,0,3998.04,0.926539,0.896973
-3997.79,0.325348,0.71738,2,3,0,3998.89,0.926539,0.896973
-3997.18,0.934036,0.429579,2,7,0,3998.37,0.919363,0.895883
-3997.29,0.979214,0.499875,2,7,0,3997.66,0.921585,0.894621
-3997.29,0.33604,0.610683,2,3,0,3999.6,0.921585,0.894621
-3997.77,0.97642,0.370878,2,7,0,3997.97,0.933277,0.894302
-3999.17,0.623885,0.451646,2,3,0,4001.27,0.926861,0.890524
-4002.97,0.681927,0.375288,3,7,0,4004.47,0.926761,0.8877
-3998.79,1,0.33221,3,7,0,4002.96,0.931167,0.890086
-3998.33,1,0.414684,2,7,0,3999.13,0.939911,0.891168
-3998.83,0.992315,0.517295,1,3,0,3999.09,0.942507,0.889783
-4000.48,0.784628,0.639568,2,3,0,4000.85,0.950803,0.888618
-3999.56,0.98795,0.63216,3,7,0,4002.12,0.946601,0.890057
-3997.33,1,0.777218,2,3,0,3999.49,0.930649,0.893903
-3999.36,0.0914115,0.967402,2,3,0,4000.09,0.941809,0.893129
-4000.82,0.99418,0.45513,3,7,0,4002.4,0.952125,0.887817
-4000.01,0.949169,0.563058,4,15,0,4002.07,0.948522,0.888324
-3998.69,0.823448,0.663507,2,3,0,4000.56,0.939867,0.889543
-3997.74,0.980599,0.683524,3,7,0,3998.91,0.929247,0.891963
-3998.02,0.939052,0.832228,2,3,0,3998.04,0.935138,0.893989
-3998.02,0.0545264,0.968981,1,3,0,4000.41,0.935138,0.893989
-3998.06,0.933284,0.441169,2,7,0,3999.83,0.911113,0.897045
-3997.16,0.961862,0.510764,2,5,0,3998.37,0.924366,0.896102
-3997.5,0.98849,0.609236,2,7,0,3997.71,0.929322,0.89252
-3997.07,0.989431,0.747056,1,3,0,3998.01,0.924392,0.895431
-3997.07,1.4939e-05,0.916437,1,1,0,4000.53,0.924392,0.895431
-3997.06,0.999955,0.396138,3,11,0,3997.08,0.922508,0.895552
-3997.32,0.980598,0.491513,3,11,0,3997.58,0.917568,0.89799
-3997.09,0.826299,0.597212,2,5,0,3997.72,0.920443,0.896312
-3997.18,0.79317,0.616838,2,5,0,3997.77,0.928181,0.894441
-3998.48,0.798498,0.615313,2,7,0,4002.46,0.908226,0.897657
-3997.47,0.978726,0.617223,2,7,0,3998.52,0.927933,0.892753
-3997.13,0.982779,0.74744,2,7,0,3997.56,0.921647,0.896648
-3997.13,0.206658,0.908487,1,3,0,3997.45,0.921647,0.896648
-3998.31,0.763712,0.491531,2,3,0,3998.99,0.912059,0.896086
-3997.33,0.945581,0.47565,2,3,0,3998.45,0.919325,0.897808
-3997.87,0.851761,0.5561,2,7,0,3998.29,0.925478,0.897425
-3997.23,0.394524,0.589578,2,3,0,4001.49,0.928481,0.894694
-3997.17,0.933668,0.389066,3,7,0,3997.8,0.927611,0.89471
-3997.16,0.999624,0.449126,3,7,0,3997.25,0.927741,0.894472
-3997.3,0.949477,0.554825,2,7,0,3997.7,0.921349,0.89466
-3997.75,0.539969,0.650447,2,7,0,3999.23,0.91373,0.89951
-3997.75,1,0.499706,4,15,0,3997.84,0.935144,0.891952
-3997.43,0.91038,0.616928,2,3,0,3998.14,0.928447,0.895539
-3997.14,0.713784,0.694203,2,3,0,3997.73,0.926187,0.894233
-3997.17,0.951919,0.638145,2,7,0,3998.31,0.920561,0.897048
-3997.18,1,0.749057,2,5,0,3997.36,0.926289,0.893998
-3997.18,0.0115891,0.923235,2,3,0,3998.98,0.926289,0.893998
-3997.07,0.995854,0.413781,3,11,0,3997.27,0.923327,0.895774
-3997.25,0.97877,0.507953,2,7,0,3998.37,0.91693,0.897591
-3997.1,0.759905,0.612452,3,7,0,3997.91,0.920212,0.896155
-3998.1,0.691705,0.590548,2,7,0,3999.16,0.911275,0.900425
-3998.07,0.497436,0.531297,2,3,0,4000.29,0.915457,0.899977
-3997.1,1,0.392455,3,7,0,3998.08,0.925276,0.894583
-3997.63,0.907924,0.483182,2,7,0,3997.94,0.927321,0.892505
-3998.17,0.964051,0.541579,3,7,0,3999.01,0.930058,0.891099
-3997.12,0.995284,0.642335,2,3,0,3997.88,0.925667,0.894391
-3997.12,0.00927223,0.785929,1,1,0,3999.03,0.925667,0.894391
-3997.37,0.981908,0.355109,2,7,0,3997.55,0.929295,0.892916
-3997.66,0.915687,0.42877,3,7,0,3998.02,0.930515,0.895291
-3998.16,0.980508,0.484071,2,7,0,3999.51,0.936545,0.893586
-3997.08,0.776092,0.583147,2,7,0,3999.09,0.922935,0.895174
-3999.56,0.507846,0.571802,1,3,0,3999.62,0.917077,0.89278
-3998.52,1,0.428385,1,1,0,3999.49,0.91998,0.892989
-3998.52,0.149706,0.525946,1,1,0,4001.79,0.91998,0.892989
-3997.07,0.9997,0.275552,3,15,0,3999.01,0.921771,0.89594
-3997.63,0.974385,0.338213,2,7,0,3998.67,0.915935,0.899059
-3997.74,0.972142,0.404554,2,3,0,3998.07,0.910993,0.898508
-4000.14,0.548129,0.482609,3,7,0,4000.97,0.919144,0.891647
-3997.8,1,0.377243,2,3,0,4000.33,0.920589,0.893822
-3997.3,1,0.462506,2,3,0,3997.76,0.929109,0.894775
-3997.68,0.940406,0.566752,2,3,0,3997.8,0.925801,0.892706
-4000.04,0.850936,0.654286,3,7,0,4000.05,0.898854,0.900562
-3998.24,1,0.690999,2,3,0,3999.37,0.910865,0.900733
-3998.24,8.3236e-05,0.845683,1,1,0,3999.72,0.910865,0.900733
-3999.58,0.774072,0.384948,3,7,0,4001.08,0.90162,0.90292
-3997.19,0.994187,0.376997,2,5,0,4000.33,0.917786,0.897137
-3999.61,0.698282,0.458744,2,7,0,4000.6,0.916192,0.901628
-3997.94,0.996899,0.416878,3,11,0,4000.06,0.92475,0.892501
-3997.27,1,0.50832,2,3,0,3997.84,0.927952,0.895207
-3997.25,0.98728,0.62141,1,3,0,3997.48,0.925756,0.895987
-3997.36,0.986694,0.749868,2,5,0,3997.45,0.915266,0.897167
-3997.43,0.408588,0.903949,2,3,0,3997.67,0.915253,0.896746
-3998.08,0.790203,0.61842,2,3,0,3998.3,0.913358,0.895922
-3998.08,0.721185,0.615024,1,1,0,3998.91,0.913358,0.895922
-3998.33,0.842873,0.571777,2,3,0,3999.3,0.908141,0.898078
-3997.79,1,0.598678,2,7,0,3998.26,0.922579,0.898094
-3997.25,0.964667,0.730478,2,7,0,3998.21,0.923638,0.89421
-3997.25,0.0384661,0.860753,2,7,0,3998.38,0.923638,0.89421
-3997.25,0.711227,0.41204,1,3,0,3999.28,0.923638,0.89421
-3997.32,0.994488,0.379713,2,3,0,3997.35,0.926919,0.895815
-3998.21,0.789889,0.460643,2,5,0,3999.23,0.933818,0.895011
-3997.59,0.995661,0.458139,2,7,0,3998.58,0.918716,0.894823
-3997.47,0.903397,0.556035,2,7,0,3999.74,0.932085,0.893817
-3997.13,1,0.616997,3,7,0,3997.6,0.924785,0.89581
-3997.32,0.976996,0.751374,2,3,0,3997.37,0.91586,0.896996
-3997.32,0.122668,0.894531,3,7,0,3998.02,0.91586,0.896996
-3997.83,0.874451,0.467542,1,3,0,3998.04,0.915061,0.895708
-3997.3,0.989852,0.504403,2,7,0,3998.09,0.917865,0.897887
-3997.11,0.999849,0.607874,3,7,0,3997.36,0.921883,0.896472
-3997.45,0.619599,0.739312,3,7,0,3997.97,0.917109,0.898454
-3998.06,0.831363,0.62421,2,3,0,3998.12,0.918381,0.899457
-3997.57,0.874442,0.645752,2,3,0,3998.48,0.912701,0.898664
-3997.51,0.992441,0.69608,2,3,0,3997.69,0.913907,0.898676
-3997.51,0.18764,0.839723,2,3,0,3998.03,0.913907,0.898676
-3998.84,0.8583,0.469767,2,3,0,3999.36,0.903495,0.900614
-3997.69,1,0.498693,3,7,0,3998.79,0.915669,0.899241
-3997.71,0.99615,0.605783,2,3,0,3997.88,0.911271,0.898357
-3997.52,0.491408,0.732855,2,7,0,3998.74,0.920792,0.894293
-3997.44,0.91299,0.548642,2,7,0,3998.4,0.9321,0.893028
-3997.21,0.993216,0.613165,1,3,0,3997.63,0.928797,0.894175
-3998.17,0.621967,0.73923,2,3,0,3998.22,0.932866,0.895336
-3997.42,0.985791,0.626827,2,7,0,3998.6,0.920223,0.894696
-3997.13,0.931994,0.750074,2,5,0,3997.43,0.9192,0.896411
-3999.9,0.344149,0.852735,2,5,0,4000.58,0.943198,0.887535
-3999.43,0.937675,0.556539,3,7,0,4000.72,0.943642,0.892216
-3998.81,1,0.636133,1,1,0,3999.33,0.942382,0.891412
-3997.45,0.850996,0.770822,2,7,0,3998.79,0.920631,0.897888
-3997.07,0.842584,0.811547,3,7,0,3997.64,0.923696,0.89559
-3997.23,0.886963,0.847599,2,3,0,3997.23,0.920234,0.895284
-3997.31,0.340064,0.922807,3,7,0,3997.51,0.929135,0.894788
-3997.73,0.990014,0.601599,2,3,0,3997.77,0.930966,0.891766
-3997.73,0.565257,0.721459,1,3,0,3998.81,0.930966,0.891766
-3997.91,0.722244,0.581304,2,7,0,3999.22,0.917301,0.894708
-3997.42,1,0.542622,2,3,0,3997.94,0.923773,0.897059
-3997.72,0.659734,0.6565,2,3,0,3998.25,0.915115,0.895922
-3997.35,1,0.578128,1,3,0,3997.72,0.915406,0.897163
-3999.21,0.0976771,0.699115,2,5,0,4002.04,0.937628,0.894865
-3998.02,0.991195,0.365048,2,7,0,3999.54,0.932936,0.890979
-3997.75,0.999526,0.43788,2,3,0,3998.04,0.934649,0.891774
-3998.34,0.94866,0.529111,2,3,0,3998.6,0.939927,0.891079
-3997.22,0.968404,0.609644,2,7,0,3998.56,0.927812,0.893645
-3997.22,0.159776,0.715179,1,1,0,3998.63,0.927812,0.893645
-3998.41,0.815013,0.396885,3,11,0,3999.89,0.935989,0.894395
-3998.18,0.979214,0.404089,3,11,0,3999.95,0.911015,0.896807
-3997.69,1,0.478755,1,3,0,3998.53,0.911351,0.898681
-3998.05,0.986571,0.577985,2,3,0,3998.13,0.911932,0.90031
-3997.99,0.522843,0.688923,2,3,0,3998.93,0.91315,0.896191
-3997.49,1,0.535682,2,7,0,3997.99,0.929754,0.895177
-4000.02,0.894522,0.64624,2,7,0,4000.66,0.948872,0.889037
-3999.66,1,0.707353,1,1,0,4000,0.946597,0.888506
-4001.08,0.51954,0.852748,2,3,0,4001.19,0.945919,0.886035
-4000.48,1,0.661605,1,1,0,4001.04,0.947772,0.886884
-3998.03,1,0.797334,2,3,0,4000.47,0.937046,0.892817
-3997.91,1,0.960531,1,1,0,3997.98,0.93568,0.891308
-3997.91,4.45481e-06,1.15668,1,1,0,3999.33,0.93568,0.891308
-3998.85,0.901355,0.558959,2,3,0,3999.19,0.941983,0.889493
-4000.5,0.252563,0.615312,2,3,0,4006.25,0.941185,0.886938
-3998.75,0.961658,0.375058,2,7,0,4002.13,0.931991,0.889997
-3998.88,0.676155,0.436246,2,7,0,4001.75,0.940739,0.892831
-3998.96,0.992045,0.39132,4,15,0,4000.04,0.941715,0.889127
-3998.18,0.988955,0.467723,2,3,0,3999.11,0.936759,0.890566
-3997.61,0.97576,0.557273,2,7,0,3999.53,0.914783,0.899099
-3998.77,0.480397,0.655838,1,1,0,3998.82,0.907129,0.897657
-3997.3,0.876344,0.492775,2,3,0,3999.45,0.920878,0.897468
-3998.18,0.865486,0.52996,2,3,0,3998.22,0.909713,0.897505
-3998.18,0.719905,0.564302,1,1,0,3998.88,0.909713,0.897505
-3997.82,0.473542,0.526829,2,3,0,4001.51,0.914278,0.896065
-3997.22,0.982531,0.393944,1,3,0,3998.06,0.917614,0.897431
-3997.23,0.934674,0.466147,2,3,0,3997.61,0.919265,0.897492
-3997.28,0.975139,0.528158,2,7,0,3998.3,0.929256,0.893366
-3997.33,0.658701,0.620423,3,7,0,3999.67,0.926372,0.896038
-3997.08,0.91083,0.54838,2,3,0,3997.71,0.925166,0.895035
-3999.69,0.460172,0.607848,2,5,0,4000.53,0.93742,0.895507
-3998.02,0.797776,0.449828,1,3,0,4002.19,0.931348,0.891148
-3997.69,0.981677,0.450613,2,7,0,3999.68,0.916493,0.899139
-3997.79,0.724618,0.532081,2,3,0,3999.18,0.925567,0.897261
-3997.79,0.726825,0.499198,1,1,0,3998.71,0.925567,0.897261
-3997.08,1,0.469329,1,3,0,3997.7,0.921312,0.89626
-3997.48,0.934455,0.563,3,7,0,3997.68,0.913463,0.898185
-3997.48,0.398973,0.636835,2,7,0,4001.75,0.913463,0.898185
-3998.33,0.933456,0.447205,2,7,0,3998.77,0.906991,0.898985
-3998.11,0.995696,0.505394,2,3,0,3998.42,0.917607,0.89968
-3997.31,0.997333,0.603463,2,7,0,3998.51,0.916791,0.896478
-3999.26,0.245553,0.721356,1,1,0,3999.71,0.908803,0.896101
-3999.91,0.931163,0.442711,2,3,0,4001.1,0.914585,0.902214
-3999.48,0.940516,0.499059,2,3,0,4000.72,0.907333,0.896468
-3997.86,1,0.567116,2,7,0,3999.37,0.912671,0.899837
-4000.2,0.310663,0.679065,2,3,0,4000.48,0.920885,0.901062
-3997.85,1,0.442277,4,15,0,4000.27,0.912364,0.899817
-3999.06,0.9535,0.529522,2,3,0,3999.29,0.906134,0.90231
-3998.29,0.971095,0.608312,3,7,0,3999.25,0.906781,0.900002
-3998.29,0.0163861,0.70954,2,3,0,4000.02,0.906781,0.900002
-3997.65,1,0.357326,3,7,0,3998.34,0.916324,0.899056
-3997.32,0.977426,0.427597,2,3,0,3997.88,0.918845,0.897866
-3997.12,0.951095,0.501474,2,7,0,3998.06,0.926622,0.894821
-3997.44,0.303738,1.14903,1,3,0,3998.05,0.916364,0.898504
-3997.44,0,4.66089,1,2,1,3998.14,0.916364,0.898504
-3997.44,0.705676,0.54128,2,7,0,3999.47,0.916364,0.898504
-3997.83,0.994066,0.282526,3,7,0,3997.95,0.914714,0.899626
-3997.62,0.899214,0.376391,4,15,0,3999.02,0.915507,0.896004
-3997.81,0.995154,0.436034,3,7,0,3998.18,0.912466,0.899687
-3997.81,0.0719727,0.725595,2,3,0,3999.36,0.912466,0.899687
-3997.14,0.999875,0.071886,5,47,0,3998.53,0.924211,0.894488
-3998.28,0.989193,0.128284,3,15,0,3998.58,0.928857,0.89696
-3999.7,0.994745,0.22814,3,7,0,4000.28,0.901963,0.898981
-3999.46,1,0.420043,1,1,0,3999.99,0.902837,0.898886
-3999.78,0.775078,0.79302,2,3,0,4000.48,0.919292,0.901101
-3997.75,0.839153,0.739083,2,3,0,3998.67,0.913555,0.899526
-3997.75,0.128096,0.845811,2,7,0,3998.52,0.913555,0.899526
-3998.41,0.988661,0.105593,5,31,0,4000.66,0.915672,0.900441
-3998.11,0.99932,0.195138,3,7,0,3998.6,0.908012,0.899384
-3998.59,0.990176,0.37064,2,3,0,3998.65,0.91109,0.901321
-3998.08,0.993123,0.679577,2,3,0,3998.7,0.908718,0.898571
-3998.08,0.0443031,1.2472,1,3,0,3998.17,0.908718,0.898571
-3997.65,0.96913,0.130942,2,7,0,4000.69,0.915727,0.899143
-4000.67,0.992378,0.224929,4,23,0,4001.02,0.9514,0.888904
-3997.66,0.996736,0.410522,2,7,0,4001.65,0.930992,0.891928
-3998.29,0.196514,0.751692,3,7,0,3999.89,0.919552,0.899521
-3997.8,0.996926,0.133148,3,7,0,3998.74,0.920903,0.898511
-3998.75,0.975108,0.24396,2,7,0,3999.95,0.916602,0.900679
-3998.54,1,0.415803,2,3,0,3998.83,0.907469,0.89797
-3998.54,0.129333,0.75375,2,3,0,4003.03,0.907469,0.89797
-3997.89,0.99032,0.117269,4,15,0,4000.18,0.929043,0.896307
-3997.86,0.998731,0.20711,4,19,0,3998.7,0.910735,0.897883
-3997.65,0.99583,0.370844,3,7,0,3997.98,0.921223,0.898181
-3997.16,0.992324,0.652422,2,7,0,3997.99,0.921343,0.895203
-3997.53,0.685626,1.12636,2,3,0,3997.58,0.932878,0.893528
-3997.26,0.989105,0.843593,1,3,0,3998.08,0.921915,0.894629
-3997.26,2.76613e-13,1.42813,1,2,1,4000.78,0.921915,0.894629
-3997.07,0.994627,0.174255,2,7,0,3997.61,0.924025,0.895516
-3998.44,0.979753,0.300532,3,15,0,4000.57,0.905826,0.900073
-3998,0.974592,0.494292,2,3,0,3998.62,0.916435,0.899708
-3999.47,0.277004,0.795926,1,1,0,3999.6,0.905643,0.897288
-3998.51,0.996382,0.212028,2,3,0,3999.65,0.907877,0.897791
-3997.1,0.960928,0.360555,2,7,0,3999.73,0.924904,0.895532
-3997.14,0.990122,0.556006,2,3,0,3997.16,0.921481,0.895236
-3997.69,0.886884,0.916606,1,3,0,3998.83,0.9339,0.8919
-3997.21,0.355443,1.15958,1,3,0,3997.85,0.928032,0.894808
-3997.65,0.909824,0.392444,2,3,0,3998.18,0.9203,0.894179
-3997.77,0.985399,0.526589,2,3,0,3998.07,0.918029,0.894701
-3997.77,0.158843,0.846003,1,1,0,3999.23,0.918029,0.894701
-3997.65,0.994084,0.182317,2,3,0,3998.02,0.917998,0.894939
-3998.24,0.949978,0.299255,2,3,0,3998.54,0.917514,0.894126
-3998.42,1,0.439025,3,11,0,3998.67,0.935067,0.894831
-3997.47,0.954465,0.72141,2,7,0,3998.79,0.920803,0.894394
# Adaptation terminated
# Step size = 0.472381
# Diagonal elements of inverse mass matrix:
# 0.0200006, 0.00111887
-3997.46,0.999093,0.472381,2,7,0,3997.69,0.919189,0.894946
-3997.46,0.655786,0.472381,1,1,0,3998.56,0.919189,0.894946
-3999.63,0.653653,0.472381,1,3,0,3999.66,0.914937,0.893399
-3998.76,1,0.472381,1,1,0,3999.7,0.917103,0.893603
-3998.82,0.847909,0.472381,4,15,0,4001.24,0.941152,0.889388
-3999.28,0.991868,0.472381,2,3,0,3999.32,0.945345,0.889901
-3997.4,0.701645,0.472381,2,5,0,4001.69,0.931706,0.893252
-3997.09,0.996733,0.472381,4,15,0,3997.44,0.921491,0.896337
-3997.37,0.939145,0.472381,2,3,0,3997.54,0.924903,0.896625
-3997.57,0.953252,0.472381,1,1,0,3997.61,0.925265,0.896953
-3999.46,0.881158,0.472381,2,3,0,3999.62,0.909132,0.895719
-3998.78,1,0.472381,2,3,0,3999.59,0.926874,0.898178
-3997.07,0.992911,0.472381,2,7,0,3999.3,0.924809,0.895202
-3997.32,0.951602,0.472381,2,7,0,3997.44,0.925537,0.896287
-3997.24,0.993292,0.472381,2,7,0,3998.31,0.919667,0.897471
-3997.28,0.959033,0.472381,2,7,0,3998.57,0.92989,0.894091
-3998.53,0.916484,0.472381,3,7,0,3998.77,0.907967,0.897686
-3998.03,1,0.472381,2,3,0,3998.54,0.915212,0.899939
-3999.21,0.892445,0.472381,2,3,0,3999.49,0.901985,0.900289
-3998.64,0.930161,0.472381,2,3,0,3999.48,0.909429,0.901522
-3998.74,0.916981,0.472381,2,3,0,3999.05,0.904074,0.900619
-3999.09,0.788157,0.472381,2,3,0,4000.26,0.902702,0.901816
-3998.51,0.871273,0.472381,1,3,0,4000.96,0.906211,0.898962
-3997.34,0.914452,0.472381,3,7,0,3999.16,0.930718,0.893255
-3998.44,0.824126,0.472381,3,11,0,3999.86,0.91474,0.894807
-3997.09,0.991308,0.472381,1,3,0,3998.43,0.921322,0.896406
-3997.66,0.906002,0.472381,2,7,0,3997.89,0.922283,0.897951
-3997.81,0.989255,0.472381,4,15,0,3999.56,0.935217,0.893257
-3997.64,0.989142,0.472381,3,7,0,3999.29,0.934312,0.892961
-3997.85,0.879047,0.472381,1,3,0,3998.61,0.928152,0.891944
-3997.52,0.958596,0.472381,1,3,0,3998.24,0.933182,0.893035
-3997.45,0.950847,0.472381,2,3,0,3997.94,0.93161,0.892659
-3997.49,0.797205,0.472381,2,3,0,3999.12,0.932324,0.892616
-3997.77,0.976886,0.472381,2,7,0,3999.38,0.910761,0.899062
-3997.82,0.989721,0.472381,2,3,0,3997.88,0.91024,0.898714
-3998.4,0.978288,0.472381,1,3,0,3999.29,0.90686,0.900793
-3998.23,0.993214,0.472381,2,3,0,3998.45,0.909781,0.900734
-3997.19,0.999927,0.472381,3,7,0,3998.25,0.918918,0.897305
-3999.13,0.606179,0.472381,1,3,0,3999.73,0.92734,0.8984
-4000.75,0.963651,0.472381,2,7,0,4002.14,0.932873,0.887909
-3997.42,0.972669,0.472381,3,7,0,4000.51,0.926729,0.896163
-3997.75,0.980321,0.472381,2,7,0,3997.96,0.915202,0.89581
-4001.01,0.649959,0.472381,3,9,0,4001.76,0.943222,0.894452
-3999.14,0.975313,0.472381,1,3,0,4002.14,0.944148,0.891008
-3997.87,0.939481,0.472381,3,11,0,4000.07,0.912273,0.896911
-3998.7,0.749851,0.472381,2,3,0,4000.91,0.908252,0.901667
-3997.3,0.985913,0.472381,4,15,0,3998.88,0.92101,0.897436
-3997.3,0.958016,0.472381,2,3,0,3997.66,0.919888,0.897638
-3997.24,0.993568,0.472381,1,3,0,3997.39,0.916782,0.897393
-3997.63,0.956442,0.472381,2,3,0,3997.77,0.912004,0.898223
-3998.14,0.938652,0.472381,3,9,0,3998.2,0.931604,0.890911
-3997.12,0.996058,0.472381,2,7,0,3999.64,0.921934,0.896511
-3998.06,0.993156,0.472381,4,15,0,3998.09,0.937986,0.891811
-3997.06,0.989205,0.472381,2,7,0,3999.69,0.922839,0.895535
-3997.09,0.9842,0.472381,2,5,0,3997.17,0.925448,0.894901
-3997.09,0.985036,0.472381,3,7,0,3997.17,0.925375,0.894746
-3997.28,0.973068,0.472381,3,11,0,3997.36,0.922012,0.897151
-3997.07,0.997281,0.472381,2,7,0,3997.64,0.923512,0.895694
-3997.33,0.925778,0.472381,2,3,0,3997.5,0.919343,0.89525
-3997.89,0.994256,0.472381,3,11,0,3998.42,0.936465,0.892562
-3997.96,0.998958,0.472381,3,11,0,3998.25,0.913983,0.899965
-3997.68,0.991829,0.472381,2,3,0,3998.06,0.912216,0.897623
-3997.68,0.473501,0.472381,1,3,0,4000.04,0.912216,0.897623
-3998.36,0.986658,0.472381,2,3,0,3998.38,0.91306,0.900759
-3998.85,0.973461,0.472381,2,3,0,3999.16,0.904254,0.901574
-3998.2,0.766597,0.472381,3,7,0,4000.31,0.926869,0.897487
-3997.18,1,0.472381,1,3,0,3998.02,0.924489,0.896155
-3997.2,0.963216,0.472381,2,7,0,3997.9,0.92471,0.894142
-3997.22,0.997308,0.472381,2,3,0,3997.25,0.923976,0.894227
-3997.22,0.927909,0.472381,2,3,0,3997.76,0.926023,0.895763
-3998.84,0.772371,0.472381,2,3,0,3999.03,0.928779,0.897652
-4001.37,0.837471,0.472381,2,7,0,4001.51,0.906677,0.894855
-3997.99,1,0.472381,1,3,0,4000.55,0.911529,0.896991
-3997.11,1,0.472381,2,7,0,3998.66,0.9259,0.895164
-3999.92,0.66049,0.472381,2,7,0,4001.18,0.928624,0.898722
-3997.87,1,0.472381,2,3,0,3999.7,0.922178,0.893252
