# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=21
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=890819740
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=./testtraces_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,B,Q
-4084.68,0.317226,0.738616,1,1,0,4084.94,0.895733,0.905269
-4084.37,0.841652,0.421527,2,3,0,4087.37,0.89921,0.904067
-4084.6,0.991651,0.445104,2,3,0,4085.09,0.883102,0.90136
-4082.43,0.991753,0.55986,2,7,0,4085.02,0.897508,0.90146
-4083.65,0.967107,0.703731,3,7,0,4084.09,0.915343,0.894312
-4083.29,0.885806,0.858891,2,3,0,4083.81,0.910815,0.894991
-4083,0.94279,0.953134,3,7,0,4083.18,0.911802,0.896436
-4083,0.104532,1.12958,1,1,0,4083.23,0.911802,0.896436
-4082.4,0.974682,0.506883,2,7,0,4085.15,0.894211,0.901142
-4083.42,0.692987,0.623572,2,7,0,4084.37,0.887298,0.905233
-4082.46,0.880387,0.553838,2,5,0,4083.95,0.893942,0.902071
-4085.09,0.753943,0.610677,2,3,0,4085.12,0.886952,0.907478
-4084.79,0.643457,0.582015,2,7,0,4089.61,0.883178,0.901062
-4087.54,0.802753,0.488678,2,3,0,4087.9,0.878758,0.900325
-4082.75,0.956606,0.492797,1,3,0,4087.17,0.892351,0.903291
-4082.36,0.999037,0.592616,2,7,0,4082.85,0.899499,0.899101
-4085.16,0.488758,0.7476,2,7,0,4087.61,0.924607,0.893487
-4087.55,0.864861,0.526522,3,7,0,4087.58,0.924569,0.888644
-4086.8,1,0.569761,2,3,0,4087.72,0.929984,0.893375
-4087.8,0.879467,0.718773,1,1,0,4088.2,0.933009,0.8929
-4092.33,0.835615,0.790194,2,3,0,4093.65,0.936898,0.884213
-4089.23,1,0.826331,2,3,0,4090.9,0.939075,0.888835
-4088.94,0.551277,1.04064,1,1,0,4090.22,0.937616,0.891024
-4088.46,1,0.78875,2,3,0,4088.96,0.935425,0.888352
-4089.66,0.877134,0.992642,1,1,0,4089.72,0.94039,0.889158
-4086.36,0.716006,1.087,2,3,0,4089.46,0.928373,0.890468
-4086.09,0.718157,0.992772,1,1,0,4086.95,0.924118,0.890295
-4086.35,1,0.90916,1,1,0,4086.62,0.927761,0.890313
-4086.35,0.361069,1.14224,1,1,0,4086.63,0.927761,0.890313
-4085.85,0.936182,0.701454,2,3,0,4087.75,0.925397,0.890812
-4083.76,0.783577,0.820361,2,3,0,4085.94,0.916238,0.894139
-4086.13,0.61034,0.808819,2,3,0,4086.48,0.927123,0.894268
-4082.43,0.996392,0.657511,3,7,0,4086.51,0.901994,0.900148
-4082.52,0.954956,0.821697,1,3,0,4082.52,0.898064,0.898915
-4082.83,0.712171,0.980019,1,1,0,4083.24,0.897317,0.898384
-4085.02,0.499171,0.892489,1,3,0,4085.99,0.916304,0.898729
-4083.35,1,0.64221,3,7,0,4085.28,0.894046,0.89857
-4083.35,0.350808,0.804691,2,3,0,4085.73,0.894046,0.89857
-4082.95,1,0.492134,1,1,0,4083.38,0.894545,0.899073
-4083.87,0.82444,0.616463,2,3,0,4084.24,0.890272,0.899229
-4083.07,1,0.636107,1,1,0,4083.84,0.892052,0.899789
-4082.34,1,0.795948,1,3,0,4082.68,0.900279,0.900288
-4082.42,0.448872,0.995276,1,3,0,4082.52,0.899881,0.900815
-4082.42,0.384426,0.679996,1,3,0,4085.91,0.899881,0.900815
-4082.29,0.993155,0.433458,2,7,0,4082.49,0.898815,0.900006
-4082.4,0.947419,0.537909,2,3,0,4082.55,0.898566,0.89916
-4082.91,0.549809,0.634641,2,3,0,4084.01,0.905762,0.900053
-4082.5,1,0.485389,2,3,0,4082.88,0.903121,0.900002
-4082.5,0.346372,0.606159,1,3,0,4085.8,0.903121,0.900002
-4082.3,0.997214,0.372038,2,7,0,4082.59,0.900683,0.89981
-4083.34,0.80124,0.463076,2,7,0,4084.69,0.890517,0.899929
-4090.95,0.853152,0.465906,2,7,0,4093.92,0.86896,0.91429
-4088,1,0.495797,2,3,0,4090.98,0.865474,0.91096
-4088.59,0.93089,0.618113,2,3,0,4088.81,0.864031,0.911628
-4088.59,0.301499,0.714826,2,3,0,4089.48,0.864031,0.911628
-4088.05,0.96874,0.419715,2,3,0,4089.15,0.867127,0.911583
-4088.93,0.653507,0.505602,2,3,0,4090.5,0.864307,0.912329
-4088.22,0.623761,0.434014,2,3,0,4092.26,0.875655,0.911682
-4087.71,1,0.361029,1,1,0,4088.2,0.874017,0.911409
-4084.24,1,0.449429,2,3,0,4088.14,0.880053,0.906662
-4083.32,0.803269,0.55912,2,3,0,4084.74,0.888659,0.90493
-4083.32,0.52968,0.563518,3,11,0,4085.99,0.913426,0.897119
-4083.24,0.93908,0.424318,2,7,0,4084.14,0.910557,0.898631
-4082.7,0.99262,0.49432,3,9,0,4083.2,0.894655,0.902844
-4082.35,0.996226,0.609313,4,15,0,4082.85,0.900726,0.898914
-4083.72,0.637899,0.753488,2,3,0,4084.51,0.882464,0.903524
-4084.81,0.924399,0.637036,2,3,0,4085.07,0.887071,0.907174
-4083.11,0.913217,0.729632,2,3,0,4084.63,0.889099,0.904447
-4083.49,0.839394,0.825554,2,3,0,4083.56,0.885556,0.905415
-4083.49,0.152249,0.863789,2,3,0,4084.04,0.885556,0.905415
-4082.89,0.859312,0.438102,2,3,0,4084.49,0.888176,0.903583
-4082.53,0.961854,0.468448,3,7,0,4084.46,0.894549,0.902325
-4082.57,0.999961,0.557773,3,11,0,4082.58,0.905051,0.897331
-4082.47,0.999783,0.690888,2,3,0,4082.62,0.903314,0.897924
-4082.47,0.681559,0.855106,1,3,0,4083.73,0.903314,0.897924
-4083.01,0.906576,0.758152,1,3,0,4083.37,0.907686,0.89583
-4082.67,0.845651,0.850657,1,3,0,4083.64,0.900503,0.897848
-4082.36,1,0.895369,1,1,0,4082.44,0.902967,0.899218
-4082.71,0.32592,1.10674,1,3,0,4082.89,0.90863,0.89789
-4082.88,0.878787,0.67789,2,3,0,4083.17,0.90859,0.896145
-4083.17,0.386887,0.738586,2,7,0,4085.92,0.886392,0.902483
-4082.81,0.886194,0.48284,2,7,0,4086.75,0.903662,0.896852
-4082.52,0.98804,0.530239,3,11,0,4083.01,0.895804,0.902115
-4083.47,0.813335,0.646869,2,3,0,4083.57,0.895257,0.904063
-4084.3,1,0.658401,2,3,0,4084.56,0.878792,0.904867
-4083.3,0.540167,0.812525,2,3,0,4084.24,0.884488,0.903766
-4084.08,0.757804,0.623788,2,7,0,4085.96,0.917311,0.89671
-4084.62,0.84137,0.599602,2,7,0,4085.37,0.902741,0.894634
-4084.06,1,0.628133,2,7,0,4084.64,0.908037,0.900952
-4083.34,1,0.774343,1,1,0,4084.39,0.905463,0.90093
-4083.34,0.0573145,0.954057,2,3,0,4084.72,0.905463,0.90093
-4082.69,0.926921,0.447343,2,7,0,4084.31,0.898997,0.90184
-4082.8,0.999869,0.511548,3,7,0,4082.82,0.89044,0.901231
-4083.48,0.959106,0.630004,4,15,0,4085.59,0.91557,0.895505
-4084.01,0.634933,0.743875,2,3,0,4084.79,0.916114,0.893457
-4082.73,0.912035,0.63098,2,7,0,4084.71,0.90031,0.901566
-4082.86,0.991484,0.709868,2,3,0,4082.87,0.89077,0.900848
-4082.69,0.577459,0.86551,3,7,0,4083.09,0.906933,0.8989
-4083.3,0.864107,0.692849,2,7,0,4084.92,0.8844,0.903924
-4084.15,0.451434,0.74207,2,3,0,4084.89,0.879611,0.904626
-4083.98,0.902519,0.523276,2,3,0,4084.6,0.886585,0.906239
-4083.26,1,0.582747,2,3,0,4083.88,0.886492,0.904842
-4083.26,0.0104043,0.71591,1,1,0,4086.57,0.886492,0.904842
-4082.35,0.853228,0.324018,3,15,0,4085.82,0.900046,0.900457
-4082.45,0.961476,0.343428,2,3,0,4082.79,0.901711,0.900335
-4082.55,0.987586,0.405815,2,7,0,4083.03,0.906195,0.898654
-4082.7,0.960335,0.492071,2,3,0,4082.98,0.908129,0.898187
-4083.04,0.907508,0.580282,1,1,0,4083.06,0.910093,0.898338
-4085.54,0.574737,0.648748,2,3,0,4085.79,0.91286,0.900667
-4085.65,0.983001,0.519679,2,3,0,4086.29,0.891394,0.897011
-4085.2,1,0.626444,2,3,0,4085.85,0.90307,0.903698
-4085.2,0.518025,0.767707,1,3,0,4086.31,0.90307,0.903698
-4082.55,1,0.581511,2,3,0,4084.25,0.898419,0.901637
-4082.83,0.92158,0.712342,3,7,0,4083.07,0.888719,0.903433
-4082.83,0.144975,0.806717,1,1,0,4083.72,0.888719,0.903433
-4083.98,0.793367,0.422221,2,3,0,4085.39,0.88419,0.906417
-4083.55,0.939295,0.421177,1,3,0,4084.81,0.882731,0.904458
-4083.98,0.896194,0.485509,3,7,0,4084.34,0.892517,0.905279
-4083.97,0.980225,0.536104,2,3,0,4084.19,0.88297,0.902493
-4083.48,0.855637,0.643091,2,7,0,4085.01,0.902547,0.895963
-4082.42,1,0.681826,2,7,0,4083.16,0.893779,0.901312
-4083.66,0.573921,0.833381,3,7,0,4084.28,0.902214,0.902429
-4083.01,0.599078,0.669157,2,3,0,4084.67,0.891196,0.900269
-4082.63,1,0.551049,2,3,0,4083.14,0.895485,0.902517
-4082.67,0.883688,0.673209,2,7,0,4083.59,0.90297,0.897308
-4082.82,0.890424,0.733368,2,3,0,4082.95,0.903099,0.896944
-4082.82,0.095741,0.804026,1,1,0,4083.97,0.903099,0.896944
-4082.29,0.999636,0.404767,2,7,0,4083.29,0.89944,0.899854
-4082.55,0.933816,0.494022,1,3,0,4082.61,0.902151,0.900517
-4082.37,1,0.565142,2,3,0,4082.55,0.899657,0.899012
-4082.59,0.96949,0.689399,2,5,0,4082.69,0.894382,0.902568
-4082.41,0.995953,0.815954,1,3,0,4083,0.896917,0.899701
-4082.35,0.339108,0.990537,2,5,0,4082.41,0.895986,0.901176
-4082.35,0.963116,0.634683,2,7,0,4082.66,0.901882,0.898732
-4082.31,0.995983,0.746176,2,3,0,4082.35,0.901649,0.899251
-4082.31,7.17835e-05,0.905321,1,1,0,4084.84,0.901649,0.899251
-4082.98,0.933824,0.418384,3,7,0,4083.24,0.909125,0.898697
-4082.7,1,0.47809,3,7,0,4083.26,0.903635,0.90038
-4083.5,0.900087,0.582215,2,5,0,4083.83,0.908555,0.899995
-4082.77,0.545295,0.643529,3,7,0,4087.07,0.889313,0.902171
-4083.01,0.973992,0.505104,2,7,0,4084.47,0.911896,0.896728
-4083.29,0.69717,0.599439,2,3,0,4084.16,0.90299,0.896141
-4083.37,0.989122,0.544859,2,5,0,4083.89,0.906893,0.895262
-4082.89,0.993788,0.655765,2,3,0,4083.64,0.904882,0.900354
-4082.89,0.0168962,0.792448,1,1,0,4084.75,0.904882,0.900354
-4082.56,0.989466,0.375217,2,7,0,4083.14,0.896325,0.899355
-4082.58,0.98572,0.451641,2,7,0,4084.54,0.89138,0.901746
-4082.34,0.94335,0.541455,2,7,0,4082.84,0.895771,0.900834
-4082.62,0.524045,0.623117,2,3,0,4083.93,0.9001,0.901355
-4082.6,0.93973,0.480462,2,3,0,4083.31,0.896615,0.902199
-4082.46,0.936552,0.550915,2,3,0,4082.99,0.895373,0.90194
-4082.79,0.956152,0.629592,2,7,0,4083.05,0.904368,0.896778
-4082.79,0.73305,0.73282,1,1,0,4083.19,0.904368,0.896778
-4083.08,0.884914,0.689826,3,7,0,4083.83,0.909987,0.895529
-4082.52,1,0.750108,2,7,0,4083.22,0.892225,0.901607
-4082.74,0.56103,0.909491,3,7,0,4082.83,0.88934,0.902972
-4082.85,0.524803,0.727425,2,7,0,4084.38,0.906132,0.899766
-4083.31,0.966885,0.56249,2,3,0,4083.33,0.902218,0.89628
-4083.62,0.977731,0.660782,2,3,0,4083.68,0.912665,0.898379
-4083.03,1,0.783952,2,3,0,4083.57,0.908823,0.898993
-4083.47,0.743064,0.949445,1,1,0,4084.09,0.911151,0.898817
-4083.47,0.000701212,0.90241,2,3,0,4085.38,0.911151,0.898817
-4082.95,0.838498,0.426747,1,3,0,4085.12,0.905117,0.896305
-4082.91,0.83186,0.44409,2,3,0,4084.7,0.910952,0.896541
-4082.48,0.998942,0.459225,3,11,0,4083.13,0.894117,0.902169
-4082.66,0.946023,0.555348,1,1,0,4082.66,0.895034,0.902674
-4082.42,0.979309,0.638856,2,5,0,4082.82,0.896188,0.899912
-4082.6,0.695032,0.757926,2,7,0,4083,0.906034,0.899026
-4083.04,0.871232,0.689189,2,7,0,4084.4,0.891838,0.899934
-4083.19,0.927942,0.738848,2,7,0,4084.1,0.913071,0.896803
-4082.67,1,0.834962,2,3,0,4083.3,0.904317,0.897091
-4082.67,0.0149141,1.0088,2,3,0,4084.24,0.904317,0.897091
-4082.94,0.946155,0.487285,2,7,0,4085.79,0.891654,0.903834
-4082.59,1,0.560097,2,3,0,4082.98,0.891192,0.902477
-4083.31,0.9295,0.676579,2,3,0,4083.46,0.88439,0.904243
-4083.88,0.778045,0.765252,2,3,0,4084.25,0.880786,0.904683
-4083.74,0.714269,0.752054,2,3,0,4085.32,0.881555,0.904593
-4082.9,0.989283,0.696757,2,7,0,4084.15,0.904266,0.896564
-4084.2,0.544026,0.832483,2,5,0,4084.89,0.883118,0.90196
-4083.33,0.943323,0.659119,2,7,0,4084.81,0.88937,0.90044
-4084.36,0.989745,0.754584,2,3,0,4084.49,0.888951,0.90638
-4082.54,0.69002,0.901364,2,3,0,4084.19,0.891963,0.901674
-4082.43,0.448451,0.816818,3,7,0,4083.92,0.893884,0.901752
-4082.68,0.916403,0.592905,1,3,0,4082.75,0.892201,0.900708
-4083.15,0.98815,0.66189,2,7,0,4084.43,0.913049,0.896494
-4082.48,1,0.78899,2,3,0,4083.19,0.905053,0.898933
-4082.48,0.243105,0.950414,1,3,0,4083.38,0.905053,0.898933
-4082.89,0.997332,0.572315,2,3,0,4083,0.908399,0.896116
-4082.89,0.485844,0.687686,1,1,0,4083.91,0.908399,0.896116
-4082.54,0.927838,0.517643,2,7,0,4083.55,0.900973,0.898064
-4083.55,0.866952,0.583602,2,7,0,4083.94,0.902424,0.895905
-4083.32,1,0.62228,2,3,0,4083.49,0.909089,0.899467
-4083.83,1,0.748896,2,3,0,4084.1,0.910594,0.894055
-4085.6,0.879166,0.900927,3,7,0,4085.69,0.925547,0.894284
-4084.81,0.362534,0.970721,2,3,0,4085.91,0.92239,0.894785
-4083.02,0.989173,0.654205,2,5,0,4085.72,0.888195,0.901791
-4083.02,0.179821,0.778979,1,3,0,4085.63,0.888195,0.901791
-4083.34,0.995023,0.445342,2,5,0,4083.88,0.886779,0.905065
-4083.62,0.947291,0.533111,2,3,0,4083.89,0.884269,0.905646
-4084.93,0.919276,0.610993,2,3,0,4085.44,0.876429,0.907589
-4085.6,0.882738,0.682562,1,1,0,4085.61,0.878387,0.908964
-4085.6,0.00408483,0.737615,1,1,0,4087.38,0.878387,0.908964
-4086.15,1,0.360952,2,3,0,4086.31,0.872735,0.909474
-4086.02,0.999087,0.43372,3,7,0,4086.23,0.874818,0.909507
-4083.52,0.719337,0.520534,2,3,0,4087.47,0.892926,0.904613
-4083.64,0.974119,0.485663,2,3,0,4084.19,0.882396,0.905207
-4086.43,0.662949,0.569675,3,15,0,4086.49,0.920589,0.889995
-4083.62,1,0.505321,2,3,0,4086.5,0.91617,0.894758
-4082.99,0.99213,0.606417,1,3,0,4083.98,0.91159,0.896274
-4083.32,0.813836,0.722363,2,3,0,4083.84,0.911671,0.898245
-4082.76,1,0.733405,1,1,0,4083.11,0.909354,0.897555
-4082.76,0.00103816,0.879316,1,1,0,4086.19,0.909354,0.897555
-4082.44,0.978937,0.432116,4,15,0,4083.03,0.900454,0.900708
-4082.47,1,0.508528,2,3,0,4082.49,0.8942,0.900597
-4082.47,0.980788,0.609587,2,7,0,4083.15,0.898577,0.898893
-4082.71,0.993818,0.718084,2,7,0,4082.89,0.895316,0.902741
-4083.67,0.423504,0.855466,2,5,0,4084.05,0.914879,0.897228
-4082.7,0.884748,0.613936,2,7,0,4085.32,0.900906,0.897687
-4082.88,0.771445,0.663806,2,5,0,4084.04,0.895157,0.903134
-4082.36,0.994298,0.649052,1,3,0,4082.91,0.895923,0.901293
-4082.79,0.765804,0.773092,2,7,0,4083.2,0.904128,0.896821
-4082.9,0.924931,0.752064,2,5,0,4083.64,0.896641,0.902856
-4082.9,0.158683,0.842114,3,7,0,4084.13,0.896641,0.902856
-4082.68,1,0.479291,1,1,0,4082.87,0.895425,0.902651
-4082.32,0.994324,0.573539,2,5,0,4083.17,0.896831,0.900374
-4082.3,0.974701,0.682656,2,7,0,4082.39,0.900788,0.89974
-4082.42,0.962229,0.798346,1,3,0,4082.49,0.90386,0.899215
-4083.33,0.582572,0.923175,1,3,0,4083.8,0.891675,0.899482
-4082.81,1,0.764525,2,5,0,4083.05,0.904828,0.900187
-4082.81,0.55518,0.913644,1,1,0,4082.88,0.904828,0.900187
-4082.81,0.000110141,0.738946,1,1,0,4084.14,0.904828,0.900187
-4082.81,1.22313e-209,1.72583,1,1,0,4082.92,0.904828,0.900187
-4082.89,0.998731,0.170176,2,3,0,4082.91,0.905326,0.900179
-4082.54,0.99343,0.176647,2,7,0,4083.42,0.904985,0.899306
-4082.72,0.983655,0.23443,2,7,0,4083.12,0.903107,0.897165
-4083,0.961917,0.348839,3,7,0,4083.49,0.907814,0.895846
-4084.23,0.768706,0.527423,2,3,0,4084.36,0.908065,0.893918
-4083.03,0.970432,0.457972,3,15,0,4084.14,0.895741,0.903287
-4082.73,0.333679,0.76172,2,3,0,4083.51,0.899791,0.901709
-4082.72,0.997261,0.172776,4,23,0,4083.26,0.909026,0.897454
-4083.59,0.990234,0.320723,2,7,0,4084.13,0.915073,0.894439
-4082.79,0.911282,0.587001,2,3,0,4083.82,0.909471,0.897701
-4082.79,1.33556e-09,0.839745,1,3,1,4086.12,0.909471,0.897701
-4082.62,0.997233,0.0690273,5,63,0,4084.52,0.891437,0.901404
-4083.52,0.996263,0.130993,4,31,0,4083.74,0.889756,0.905162
-4083.58,0.992787,0.246822,1,1,0,4083.62,0.890049,0.905201
-4083.37,1,0.457331,1,1,0,4083.7,0.890925,0.904743
-4083.37,0.000146963,0.859912,1,1,0,4083.66,0.890925,0.904743
-4082.83,0.99859,0.0774472,5,47,0,4083.87,0.910096,0.897365
-4083.02,0.998871,0.145936,4,23,0,4084.33,0.886636,0.903281
-4083.2,0.95618,0.272694,2,5,0,4083.83,0.88694,0.901985
-4082.33,0.64098,0.444823,2,3,0,4084.48,0.896765,0.901067
-4085.18,0.801812,0.285791,2,7,0,4087.75,0.901373,0.894465
-4083.15,0.994962,0.295363,3,7,0,4085.47,0.905277,0.89591
-4083.03,1,0.532467,2,3,0,4083.31,0.905024,0.896163
-4083.03,0.0359858,0.964309,1,1,0,4083.06,0.905024,0.896163
-4083.68,0.998159,0.112672,4,19,0,4084.77,0.911233,0.894223
-4082.43,0.994131,0.203687,3,11,0,4085.35,0.896629,0.901622
-4082.66,0.952608,0.360531,2,3,0,4083.01,0.891358,0.901243
-4082.48,0.997314,0.563618,2,3,0,4082.63,0.896147,0.901928
-4082.48,1.74567e-10,0.988497,1,1,0,4085.47,0.896147,0.901928
-4082.33,0.993144,0.114437,4,15,0,4083.14,0.900164,0.900272
-4082.76,0.985654,0.199225,3,11,0,4083.53,0.909234,0.897645
-4082.95,0.902429,0.336902,2,7,0,4084.33,0.903274,0.901055
-4082.68,1,0.453081,1,1,0,4082.97,0.902522,0.900735
-4082.41,1,0.783783,1,1,0,4082.42,0.89867,0.899111
-4082.41,0.0364858,1.34414,1,3,1,4083.48,0.89867,0.899111
-4082.43,0.99945,0.18876,3,11,0,4082.58,0.904672,0.898701
-4083.72,0.844457,0.324072,2,7,0,4084.54,0.911203,0.89923
-4083.42,1,0.37169,1,1,0,4083.79,0.910972,0.898809
-4085.42,0.85035,0.630488,3,7,0,4085.87,0.874287,0.905525
-4085.42,0.240984,0.728661,1,3,0,4086.15,0.874287,0.905525
-4083.6,0.997331,0.183978,4,15,0,4085.78,0.88242,0.904499
-4084.87,0.815778,0.307942,3,7,0,4085.48,0.877175,0.90445
-4086.01,0.831445,0.327493,3,11,0,4089.68,0.880496,0.900935
-4082.96,1,0.361499,2,3,0,4085.92,0.887483,0.903738
-4082.65,0.949402,0.599351,3,7,0,4083.11,0.894866,0.902675
-4082.43,0.334473,0.873598,1,3,0,4082.79,0.898201,0.901313
-4082.58,0.938377,0.291508,3,7,0,4083.12,0.902072,0.900631
-4082.53,0.895813,0.413757,2,7,0,4083.52,0.893796,0.902398
# Adaptation terminated
# Step size = 0.390622
# Diagonal elements of inverse mass matrix:
# 0.0184182, 0.00202464
-4082.63,0.987604,0.390622,3,11,0,4083.42,0.906049,0.897059
-4082.84,0.986739,0.390622,2,7,0,4084.02,0.889498,0.903631
-4082.31,0.994521,0.390622,2,5,0,4083.24,0.896709,0.900566
-4082.89,0.871835,0.390622,2,7,0,4083.36,0.906046,0.899896
-4082.88,0.998144,0.390622,2,7,0,4083.18,0.891717,0.900358
-4082.73,0.990294,0.390622,2,7,0,4084.38,0.908832,0.89783
-4082.41,1,0.390622,2,3,0,4082.75,0.903984,0.898272
-4082.9,0.91203,0.390622,3,7,0,4083.25,0.892356,0.903649
-4084.14,0.817658,0.390622,2,3,0,4084.28,0.897504,0.904289
-4082.97,0.999733,0.390622,3,7,0,4083.85,0.889198,0.901361
-4082.82,0.987007,0.390622,2,5,0,4083.56,0.892668,0.900075
-4084.33,0.84295,0.390622,2,3,0,4084.5,0.905373,0.902169
-4082.81,1,0.390622,2,3,0,4083.96,0.893859,0.899627
-4082.47,0.868533,0.390622,2,7,0,4083.81,0.901173,0.898243
-4082.77,0.974436,0.390622,2,5,0,4082.92,0.902347,0.897202
-4082.8,0.974174,0.390622,3,11,0,4083.24,0.888697,0.903066
-4083,0.906164,0.390622,1,3,0,4083.34,0.888521,0.901641
-4082.46,0.675332,0.390622,2,7,0,4085.32,0.904763,0.898967
-4084.16,0.969309,0.390622,3,11,0,4084.61,0.882666,0.906753
-4083.61,1,0.390622,3,7,0,4084.2,0.882363,0.904858
-4082.33,0.967442,0.390622,2,5,0,4086.2,0.902475,0.899115
-4084.1,0.86362,0.390622,2,7,0,4085.23,0.910746,0.893648
-4084.1,0.746466,0.390622,1,1,0,4085.2,0.910746,0.893648
-4084.7,0.837229,0.390622,1,1,0,4084.87,0.908846,0.89326
-4083.1,1,0.390622,2,3,0,4084.59,0.912686,0.896168
-4082.61,0.840523,0.390622,3,11,0,4085.7,0.890937,0.902499
-4082.52,0.961136,0.390622,2,3,0,4082.83,0.894981,0.902256
-4082.36,0.969951,0.390622,2,7,0,4083.35,0.903112,0.899066
-4082.5,0.967331,0.390622,1,3,0,4082.52,0.90385,0.89967
-4082.31,0.985993,0.390622,2,7,0,4083.18,0.897469,0.900181
-4082.52,0.962327,0.390622,2,3,0,4082.54,0.896263,0.899508
-4082.67,0.984618,0.390622,3,9,0,4082.94,0.907693,0.898333
-4082.7,0.838341,0.390622,2,3,0,4083.95,0.907047,0.89677
-4082.73,0.950326,0.390622,2,3,0,4082.92,0.908773,0.897899
-4082.81,0.916199,0.390622,1,3,0,4083.45,0.902636,0.89706
-4083.45,0.815138,0.390622,2,7,0,4086.35,0.914757,0.896566
-4082.76,0.978509,0.390622,3,7,0,4083.74,0.900826,0.89757
-4082.64,1,0.390622,2,3,0,4082.78,0.90667,0.898859
-4083.52,0.83167,0.390622,2,7,0,4084.44,0.914333,0.897161
-4085.2,0.813437,0.390622,2,7,0,4086.8,0.892479,0.897042
-4083.58,1,0.390622,1,1,0,4084.94,0.896654,0.897419
-4084.38,0.931079,0.390622,2,7,0,4084.71,0.912566,0.899566
-4083.39,1,0.390622,2,3,0,4084.36,0.90921,0.899552
-4082.87,0.994505,0.390622,3,11,0,4083.67,0.8951,0.899043
-4082.88,0.995601,0.390622,3,9,0,4083.38,0.90788,0.899048
-4082.9,0.990787,0.390622,3,7,0,4083.23,0.892202,0.903666
-4082.91,0.976967,0.390622,3,15,0,4083.53,0.903398,0.896706
-4083.45,0.979607,0.390622,2,5,0,4084.3,0.914634,0.894867
-4083.62,0.88332,0.390622,1,3,0,4084.27,0.90922,0.894532
-4083.2,0.965146,0.390622,2,3,0,4084.01,0.911089,0.898255
-4082.82,0.997757,0.390622,3,11,0,4083.25,0.890231,0.903589
-4083.93,0.818039,0.390622,2,3,0,4084.86,0.885372,0.906263
-4084.16,0.999623,0.390622,2,3,0,4084.29,0.879222,0.905778
-4083.23,0.835886,0.390622,2,3,0,4084.92,0.884918,0.903989
-4082.88,0.906377,0.390622,3,7,0,4083.83,0.900672,0.901757
-4082.34,0.972927,0.390622,1,3,0,4082.97,0.896355,0.90036
-4082.37,0.990105,0.390622,1,1,0,4082.38,0.89602,0.900244
-4083.33,0.791834,0.390622,2,5,0,4084.55,0.88451,0.904623
-4083.33,0.641169,0.390622,1,3,0,4085.32,0.88451,0.904623
-4082.84,0.981559,0.390622,1,3,0,4083.98,0.888227,0.902838
-4083.03,0.996975,0.390622,1,3,0,4083.24,0.887096,0.904041
-4082.95,0.687147,0.390622,2,3,0,4084.93,0.896814,0.902898
-4082.89,0.991971,0.390622,2,7,0,4083.15,0.895726,0.898781
-4085,0.873626,0.390622,2,7,0,4085.92,0.887279,0.907336
-4082.49,1,0.390622,3,7,0,4084.75,0.89274,0.901479
-4082.36,0.996862,0.390622,2,3,0,4082.5,0.895289,0.901267
-4082.38,0.982496,0.390622,2,3,0,4082.43,0.897403,0.901266
-4082.46,0.940584,0.390622,2,3,0,4082.76,0.899714,0.901016
-4082.59,0.977248,0.390622,3,11,0,4083.45,0.904592,0.899694
-4082.58,0.999614,0.390622,2,7,0,4082.71,0.89441,0.90002
-4082.5,0.999062,0.390622,3,7,0,4082.69,0.893938,0.902273
-4082.38,0.991872,0.390622,3,11,0,4082.58,0.89737,0.899642
-4083.79,0.78814,0.390622,2,7,0,4084.35,0.910529,0.899628
-4082.47,0.895906,0.390622,2,7,0,4085.54,0.898196,0.899012
-4082.85,0.88222,0.390622,2,7,0,4083.6,0.910279,0.897252
-4083.52,0.845759,0.390622,1,3,0,4083.75,0.911167,0.898901
-4083.26,0.962551,0.390622,3,7,0,4084.38,0.913951,0.895984
-4083.29,0.893775,0.390622,3,7,0,4084.43,0.90768,0.895285
-4082.65,0.981944,0.390622,2,7,0,4084.14,0.896407,0.902375
-4082.85,0.958109,0.390622,3,7,0,4083.22,0.899739,0.901968
-4084.24,0.922891,0.390622,3,7,0,4085.18,0.919217,0.893378
-4084.1,0.934329,0.390622,2,3,0,4084.99,0.919315,0.894198
-4083.45,0.979748,0.390622,1,3,0,4084.84,0.915281,0.895936
-4082.52,0.995038,0.390622,3,11,0,4084.15,0.895616,0.899754
-4082.45,0.997657,0.390622,2,7,0,4082.71,0.8942,0.900677
-4082.56,0.994832,0.390622,3,15,0,4082.7,0.906412,0.897433
-4083.79,0.804299,0.390622,2,3,0,4084.26,0.904397,0.895158
-4084.23,0.718707,0.390622,2,3,0,4086.86,0.915415,0.898059
-4084.2,0.909613,0.390622,3,7,0,4086.03,0.884236,0.906774
-4083.25,0.811841,0.390622,3,7,0,4085.66,0.891107,0.899846
-4082.64,0.916451,0.390622,1,3,0,4083.82,0.897995,0.901979
-4082.71,0.851467,0.390622,2,3,0,4083.84,0.902251,0.900893
